series_id        	seasonal	owner_code	industry_code	occupation_code	subcell_code	area_code	datatype_code	estimate_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CMU2136000000510D	U	2	600000	000000	23	99999	D	13	Insurance cost per employee hour worked for private education and health services industry union workers		2006	Q04	2021	Q01
CMU2136000000510P	U	2	600000	000000	23	99999	P	13	Insurance as a percent of total compensation for private education and health services industry union workers		2006	Q04	2021	Q01
CMU2136000000520D	U	2	600000	000000	24	99999	D	13	Insurance cost per employee hour worked for private education and health services industry nonunion workers		2006	Q04	2021	Q01
CMU2136000000520P	U	2	600000	000000	24	99999	P	13	Insurance as a percent of total compensation for private education and health services industry nonunion workers		2006	Q04	2021	Q01
CMU2136000000610D	U	2	600000	000000	25	99999	D	13	Private Industry Insurance plans for Full-time workers in education and health services; Cost per hour worked		2004	Q01	2021	Q01
CMU2136000000610P	U	2	600000	000000	25	99999	P	13	Private Industry Insurance plans for Full-time workers in education and health services; Percent of total compensation		2004	Q01	2021	Q01
CMU2136000000620D	U	2	600000	000000	26	99999	D	13	Private Industry Insurance plans for Part-time workers in education and health services; Cost per hour worked		2004	Q01	2021	Q01
CMU2136000000620P	U	2	600000	000000	26	99999	P	13	Private Industry Insurance plans for Part-time workers in education and health services; Percent of total compensation		2004	Q01	2021	Q01
CMU2136000100000D	U	2	600000	112900	00	99999	D	13	Insurance cost per employee hour worked for private education and health services industry workers in management, professional and related occupations		2006	Q04	2021	Q01
CMU2136000100000P	U	2	600000	112900	00	99999	P	13	Insurance as a percent of total compensation for private education and health services industry workers in management, professional and related occupations		2006	Q04	2021	Q01
CMU2136000110000D	U	2	600000	111300	00	99999	D	13	Insurance cost per employee hour worked for private education and health services industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU2136000110000P	U	2	600000	111300	00	99999	P	13	Insurance as a percent of total compensation for private education and health services industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU2136000120000D	U	2	600000	152900	00	99999	D	13	Insurance cost per employee hour worked for private education and health services industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU2136000120000P	U	2	600000	152900	00	99999	P	13	Insurance as a percent of total compensation for private education and health services industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU2136000200000D	U	2	600000	414300	00	99999	D	13	Insurance cost per employee hour worked for private education and health services industry workers in sales and office occupations		2006	Q04	2021	Q01
CMU2136000200000P	U	2	600000	414300	00	99999	P	13	Insurance as a percent of total compensation for private education and health services industry workers in sales and office occupations		2006	Q04	2021	Q01
CMU2136000220000D	U	2	600000	430000	00	99999	D	13	Insurance cost per employee hour worked for private education and health services industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU2136000220000P	U	2	600000	430000	00	99999	P	13	Insurance as a percent of total compensation for private education and health services industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU2136000300000D	U	2	600000	313900	00	99999	D	13	Insurance cost per employee hour worked for private education and health services industry workers in service occupations		2006	Q04	2021	Q01
CMU2136000300000P	U	2	600000	313900	00	99999	P	13	Insurance as a percent of total compensation for private education and health services industry workers in service occupations		2006	Q04	2021	Q01
CMU2136100000000D	U	2	610000	000000	00	99999	D	13	Private Industry Insurance plans for Educational services; Cost per hour worked		2004	Q01	2021	Q01
CMU2136100000000P	U	2	610000	000000	00	99999	P	13	Private Industry Insurance plans for Educational services; Percent of total compensation		2004	Q01	2021	Q01
CMU2136100000110D	U	2	610000	000000	01	99999	D	13	Insurance cost per employee hour worked for private educational services industry workers within establishments with less than 100 workers		2006	Q04	2021	Q01
CMU2136100000110P	U	2	610000	000000	01	99999	P	13	Insurance as a percent of total compensation for private educational services industry workers within establishments with less than 100 workers		2006	Q04	2021	Q01
CMU2136100000120D	U	2	610000	000000	05	99999	D	13	Insurance cost per employee hour worked for private educational services industry workers within establishments with 100 workers or more		2006	Q04	2021	Q01
CMU2136100000120P	U	2	610000	000000	05	99999	P	13	Insurance as a percent of total compensation for private educational services industry workers within establishments with 100 workers or more		2006	Q04	2021	Q01
CMU2136100000121D	U	2	610000	000000	06	99999	D	13	Insurance cost per employee hour worked for private educational services industry workers within establishments with 100-499 workers		2006	Q04	2021	Q01
CMU2136100000121P	U	2	610000	000000	06	99999	P	13	Insurance as a percent of total compensation for private educational services industry workers within establishments with 100-499 workers		2006	Q04	2021	Q01
CMU2136100000122D	U	2	610000	000000	07	99999	D	13	Insurance cost per employee hour worked for private educational services industry workers within establishments with 500 workers or more		2006	Q04	2021	Q01
CMU2136100000122P	U	2	610000	000000	07	99999	P	13	Insurance as a percent of total compensation for private educational services industry workers within establishments with 500 workers or more		2006	Q04	2021	Q01
CMU2136100100000D	U	2	610000	112900	00	99999	D	13	Insurance cost per employee hour worked for private educational services industry workers in management, professional and related occupations		2006	Q04	2021	Q01
CMU2136100100000P	U	2	610000	112900	00	99999	P	13	Insurance as a percent of total compensation for private educational services industry workers in management, professional and related occupations		2006	Q04	2021	Q01
CMU2136100110000D	U	2	610000	111300	00	99999	D	13	Insurance cost per employee hour worked for private educational services industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU2136100110000P	U	2	610000	111300	00	99999	P	13	Insurance as a percent of total compensation for private educational services industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU2136100120000D	U	2	610000	152900	00	99999	D	13	Insurance cost per employee hour worked for private educational services industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU2136100120000P	U	2	610000	152900	00	99999	P	13	Insurance as a percent of total compensation for private educational services industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU2136100200000D	U	2	610000	414300	00	99999	D	13	Insurance cost per employee hour worked for private educational services industry workers in sales and office occupations		2006	Q04	2021	Q01
CMU2136100200000P	U	2	610000	414300	00	99999	P	13	Insurance as a percent of total compensation for private educational services industry workers in sales and office occupations		2006	Q04	2021	Q01
CMU2136100220000D	U	2	610000	430000	00	99999	D	13	Insurance cost per employee hour worked for private educational services industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU2136100220000P	U	2	610000	430000	00	99999	P	13	Insurance as a percent of total compensation for private educational services industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU2136100300000D	U	2	610000	313900	00	99999	D	13	Insurance cost per employee hour worked for private educational services industry workers in service occupations		2006	Q04	2021	Q01
CMU2136100300000P	U	2	610000	313900	00	99999	P	13	Insurance as a percent of total compensation for private educational services industry workers in service occupations		2006	Q04	2021	Q01
CMU2136120000000D	U	2	612000	000000	00	99999	D	13	Private Industry Insurance plans for Junior colleges, colleges, universities and professional schools; Cost per hour worked		2004	Q01	2021	Q01
CMU2136120000000P	U	2	612000	000000	00	99999	P	13	Private Industry Insurance plans for Junior colleges, colleges, universities and professional schools; Percent of total compensation		2004	Q01	2021	Q01
CMU2136200000000D	U	2	620000	000000	00	99999	D	13	Private Industry Insurance plans for Health care and social assistance; Cost per hour worked		2004	Q01	2021	Q01
CMU2136200000000P	U	2	620000	000000	00	99999	P	13	Private Industry Insurance plans for Health care and social assistance; Percent of total compensation		2004	Q01	2021	Q01
CMU2136200000110D	U	2	620000	000000	01	99999	D	13	Insurance cost per employee hour worked for private health care and social assistance industry workers within establishments with less than 100 workers		2006	Q04	2021	Q01
CMU2136200000110P	U	2	620000	000000	01	99999	P	13	Insurance as a percent of total compensation for private health care and social assistance industry workers within establishments with less than 100 workers		2006	Q04	2021	Q01
CMU2136200000111D	U	2	620000	000000	02	99999	D	13	Insurance cost per employee hour worked for private health care and social assistance industry workers within establishments with less than 50 workers		2006	Q04	2021	Q01
CMU2136200000111P	U	2	620000	000000	02	99999	P	13	Insurance as a percent of total compensation for private health care and social assistance industry workers within establishments with less than 50 workers		2006	Q04	2021	Q01
CMU2136200000112D	U	2	620000	000000	04	99999	D	13	Insurance cost per employee hour worked for private health care and social assistance industry workers within establishments with 50-99 workers		2006	Q04	2021	Q01
CMU2136200000112P	U	2	620000	000000	04	99999	P	13	Insurance as a percent of total compensation for private health care and social assistance industry workers within establishments with 50-99 workers		2006	Q04	2021	Q01
CMU2136200000120D	U	2	620000	000000	05	99999	D	13	Insurance cost per employee hour worked for private health care and social assistance industry workers within establishments with 100 workers or more		2006	Q04	2021	Q01
CMU2136200000120P	U	2	620000	000000	05	99999	P	13	Insurance as a percent of total compensation for private health care and social assistance industry workers within establishments with 100 workers or more		2006	Q04	2021	Q01
CMU2136200000121D	U	2	620000	000000	06	99999	D	13	Insurance cost per employee hour worked for private health care and social assistance industry workers within establishments with 100-499 workers		2006	Q04	2021	Q01
CMU2136200000121P	U	2	620000	000000	06	99999	P	13	Insurance as a percent of total compensation for private health care and social assistance industry workers within establishments with 100-499 workers		2006	Q04	2021	Q01
CMU2136200000122D	U	2	620000	000000	07	99999	D	13	Insurance cost per employee hour worked for private health care and social assistance industry workers within establishments with 500 workers or more		2006	Q04	2021	Q01
CMU2136200000122P	U	2	620000	000000	07	99999	P	13	Insurance as a percent of total compensation for private health care and social assistance industry workers within establishments with 500 workers or more		2006	Q04	2021	Q01
CMU2136200000510D	U	2	620000	000000	23	99999	D	13	Insurance cost per employee hour worked for private health care and social assistance industry union workers		2006	Q04	2021	Q01
CMU2136200000510P	U	2	620000	000000	23	99999	P	13	Insurance as a percent of total compensation for private health care and social assistance industry union workers		2006	Q04	2021	Q01
CMU2136200000520D	U	2	620000	000000	24	99999	D	13	Insurance cost per employee hour worked for private health care and social assistance industry nonunion workers		2006	Q04	2021	Q01
CMU2136200000520P	U	2	620000	000000	24	99999	P	13	Insurance as a percent of total compensation for private health care and social assistance industry nonunion workers		2006	Q04	2021	Q01
CMU2136200100000D	U	2	620000	112900	00	99999	D	13	Private Industry Insurance plans for Management, professional, and related occupations in Health care and social assistance industries; Cost per hour worked	3	2004	Q01	2021	Q01
CMU2136200100000P	U	2	620000	112900	00	99999	P	13	Private Industry Insurance plans for Management, professional, and related occupations in Health care and social assistance industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2136200120000D	U	2	620000	152900	00	99999	D	13	Insurance cost per employee hour worked for private health care and social assistance industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU2136200120000P	U	2	620000	152900	00	99999	P	13	Insurance as a percent of total compensation for private health care and social assistance industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU213620012N000D	U	2	620000	291111	00	99999	D	13	Private Industry Insurance plans for Registered nurses  in Health care and social assistance industries; Cost per hour worked	2	2004	Q01	2021	Q01
CMU213620012N000P	U	2	620000	291111	00	99999	P	13	Private Industry Insurance plans for Registered nurses  in Health care and social assistance industries; Percent of total compensation	2	2004	Q01	2021	Q01
CMU2136200200000D	U	2	620000	414300	00	99999	D	13	Private Industry Insurance plans for Sales and office occupations in Health care and social assistance industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2136200200000P	U	2	620000	414300	00	99999	P	13	Private Industry Insurance plans for Sales and office occupations in Health care and social assistance industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2136200220000D	U	2	620000	430000	00	99999	D	13	Insurance cost per employee hour worked for private health care and social assistance industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU2136200220000P	U	2	620000	430000	00	99999	P	13	Insurance as a percent of total compensation for private health care and social assistance industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU2136200300000D	U	2	620000	313900	00	99999	D	13	Private Industry Insurance plans for Service occupations in Health care and social assistance industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2136200300000P	U	2	620000	313900	00	99999	P	13	Private Industry Insurance plans for Service occupations in Health care and social assistance industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2136220000000D	U	2	622000	000000	00	99999	D	13	Private Industry Insurance plans for Hospitals; Cost per hour worked		2004	Q01	2021	Q01
CMU2136220000000P	U	2	622000	000000	00	99999	P	13	Private Industry Insurance plans for Hospitals; Percent of total compensation		2004	Q01	2021	Q01
CMU2136220100000D	U	2	622000	112900	00	99999	D	13	Private Industry Insurance plans for Management, professional, and related occupations in Hospitals; Cost per hour worked		2004	Q01	2021	Q01
CMU2136220100000P	U	2	622000	112900	00	99999	P	13	Private Industry Insurance plans for Management, professional, and related occupations in Hospitals; Percent of total compensation	3	2004	Q01	2021	Q01
CMU213622012N000D	U	2	622000	291111	00	99999	D	13	Private Industry Insurance plans for Registered nurses in Hospitals; Cost per hour worked	2	2004	Q01	2021	Q01
CMU213622012N000P	U	2	622000	291111	00	99999	P	13	Private Industry Insurance plans for Registered nurses in Hospitals; Percent of total compensation	2	2004	Q01	2021	Q01
CMU2136220300000D	U	2	622000	313900	00	99999	D	13	Private Industry Insurance plans for Service occupations in Hospitals; Cost per hour worked		2004	Q01	2021	Q01
CMU2136220300000P	U	2	622000	313900	00	99999	P	13	Private Industry Insurance plans for Service occupations in Hospitals; Percent of total compensation		2004	Q01	2021	Q01
CMU2136230000000D	U	2	623000	000000	00	99999	D	13	Private Industry Insurance plans for Nursing and residential care facilities; Cost per hour worked		2004	Q01	2021	Q01
CMU2136230000000P	U	2	623000	000000	00	99999	P	13	Private Industry Insurance plans for Nursing and residential care facilities; Percent of total compensation		2004	Q01	2021	Q01
CMU2136230100000D	U	2	623000	112900	00	99999	D	13	Private Industry Insurance plans for Management professional, and related occupations in Nursing and residential care facilities; Cost per hour worked	3	2004	Q01	2021	Q01
CMU2136230100000P	U	2	623000	112900	00	99999	P	13	Private Industry Insurance plans for Management professional, and related occupations in Nursing and residential care facilities; Percent of total compensation	3	2004	Q01	2021	Q01
CMU2136230300000D	U	2	623000	313900	00	99999	D	13	Private Industry Insurance plans for Service occupations in Nursing and residential care facilities; Cost per hour worked		2004	Q01	2021	Q01
CMU2136230300000P	U	2	623000	313900	00	99999	P	13	Private Industry Insurance plans for Service occupations in Nursing and residential care facilities; Percent of total compensation		2004	Q01	2021	Q01
CMU2136231000000D	U	2	623100	000000	00	99999	D	13	Private Industry Insurance plans for Nursing care facilities; Cost per hour worked		2006	Q04	2021	Q01
CMU2136231000000P	U	2	623100	000000	00	99999	P	13	Private Industry Insurance plans for Nursing care facilities; Percent of total compensation		2006	Q04	2021	Q01
CMU2136231100000D	U	2	623100	112900	00	99999	D	13	Private Industry Insurance plans for Management, professional, and related occupations in Nursing care facilities; Cost per hour worked	3	2006	Q04	2021	Q01
CMU2136231100000P	U	2	623100	112900	00	99999	P	13	Private Industry Insurance plans for Management, professional, and related occupations in Nursing care facilities; Percent of total compensation		2006	Q04	2021	Q01
CMU2136231300000D	U	2	623100	313900	00	99999	D	13	Private Industry Insurance plans for Service occupations in Nursing care facilities; Cost per hour worked		2006	Q04	2021	Q01
CMU2136231300000P	U	2	623100	313900	00	99999	P	13	Private Industry Insurance plans for Service occupations in Nursing care facilities; Percent of total compensation		2006	Q04	2021	Q01
CMU2137000000000D	U	2	700000	000000	00	99999	D	13	Private Industry Insurance plans for Leisure and hospitality; Cost per hour worked		2004	Q01	2021	Q01
CMU2137000000000P	U	2	700000	000000	00	99999	P	13	Private Industry Insurance plans for Leisure and hospitality; Percent of total compensation		2004	Q01	2021	Q01
CMU2137000000110D	U	2	700000	000000	01	99999	D	13	Insurance cost per employee hour worked for private leisure and hospitality industry workers within establishments with less than 100 workers		2006	Q04	2021	Q01
CMU2137000000110P	U	2	700000	000000	01	99999	P	13	Insurance as a percent of total compensation for private leisure and hospitality industry workers within establishments with less than 100 workers		2006	Q04	2021	Q01
CMU2137000000111D	U	2	700000	000000	02	99999	D	13	Insurance cost per employee hour worked for private leisure and hospitality industry workers within establishments with less than 50 workers		2006	Q04	2021	Q01
CMU2137000000111P	U	2	700000	000000	02	99999	P	13	Insurance as a percent of total compensation for private leisure and hospitality industry workers within establishments with less than 50 workers		2006	Q04	2021	Q01
CMU2137000000112D	U	2	700000	000000	04	99999	D	13	Insurance cost per employee hour worked for private leisure and hospitality industry workers within establishments with 50-99 workers		2006	Q04	2021	Q01
CMU2137000000112P	U	2	700000	000000	04	99999	P	13	Insurance as a percent of total compensation for private leisure and hospitality industry workers within establishments with 50-99 workers		2006	Q04	2021	Q01
CMU2137000000120D	U	2	700000	000000	05	99999	D	13	Insurance cost per employee hour worked for private leisure and hospitality industry workers within establishments with 100 workers or more		2006	Q04	2021	Q01
CMU2137000000120P	U	2	700000	000000	05	99999	P	13	Insurance as a percent of total compensation for private leisure and hospitality industry workers within establishments with 100 workers or more		2006	Q04	2021	Q01
CMU2137000000121D	U	2	700000	000000	06	99999	D	13	Insurance cost per employee hour worked for private leisure and hospitality industry workers within establishments with 100-499 workers		2006	Q04	2021	Q01
CMU2137000000121P	U	2	700000	000000	06	99999	P	13	Insurance as a percent of total compensation for private leisure and hospitality industry workers within establishments with 100-499 workers		2006	Q04	2021	Q01
CMU2137000000122D	U	2	700000	000000	07	99999	D	13	Insurance cost per employee hour worked for private leisure and hospitality industry workers within establishments with 500 workers or more		2006	Q04	2021	Q01
CMU2137000000122P	U	2	700000	000000	07	99999	P	13	Insurance as a percent of total compensation for private leisure and hospitality industry workers within establishments with 500 workers or more		2006	Q04	2021	Q01
CMU2137000000610D	U	2	700000	000000	25	99999	D	13	Private Industry Insurance plans for Full-time workers in leisure and hospitality industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2137000000610P	U	2	700000	000000	25	99999	P	13	Private Industry Insurance plans for Full-time workers in leisure and hospitality industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2137000000620D	U	2	700000	000000	26	99999	D	13	Private Industry Insurance plans for Part-time workers in leisure and hospitality industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2137000000620P	U	2	700000	000000	26	99999	P	13	Private Industry Insurance plans for Part-time workers in leisure and hospitality industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2137000200000D	U	2	700000	414300	00	99999	D	13	Insurance cost per employee hour worked for private leisure and hospitality industry workers in sales and office occupations		2006	Q04	2021	Q01
CMU2137000200000P	U	2	700000	414300	00	99999	P	13	Insurance as a percent of total compensation for private leisure and hospitality industry workers in sales and office occupations		2006	Q04	2021	Q01
CMU2137000300000D	U	2	700000	313900	00	99999	D	13	Insurance cost per employee hour worked for private leisure and hospitality industry workers in service occupations		2006	Q04	2021	Q01
CMU2137000300000P	U	2	700000	313900	00	99999	P	13	Insurance as a percent of total compensation for private leisure and hospitality industry workers in service occupations		2006	Q04	2021	Q01
CMU2137200000000D	U	2	720000	000000	00	99999	D	13	Private Industry Insurance plans for Accommodation and food services industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2137200000000P	U	2	720000	000000	00	99999	P	13	Private Industry Insurance plans for Accommodation and food services industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2138100000000D	U	2	810000	000000	00	99999	D	13	Private Industry Insurance plans for Other services industry; Cost per hour worked		2004	Q01	2021	Q01
CMU2138100000000P	U	2	810000	000000	00	99999	P	13	Private Industry Insurance plans for Other services industry; Percent of total compensation		2004	Q01	2021	Q01
CMU2138100000610D	U	2	810000	000000	25	99999	D	13	Private Industry Insurance plans for Full-time workers other services industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2138100000610P	U	2	810000	000000	25	99999	P	13	Private Industry Insurance plans for Full-time workers other services industries; Percent of total compensation		2004	Q01	2021	Q01
CMU213G000000000D	U	2	G00000	000000	00	99999	D	13	Private Industry Insurance plans for Goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000000000P	U	2	G00000	000000	00	99999	P	13	Private Industry Insurance plans for Goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000000110D	U	2	G00000	000000	01	99999	D	13	Private Industry Insurance plans for Goods producing industry establishments with 1-99 workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000000110P	U	2	G00000	000000	01	99999	P	13	Private Industry Insurance plans for Goods producing industry establishments with 1-99 workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000000111D	U	2	G00000	000000	02	99999	D	13	Private Industry Insurance plans for Goods producing industry establishments with 1-49 workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000000111P	U	2	G00000	000000	02	99999	P	13	Private Industry Insurance plans for Goods producing industry establishments with 1-49 workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000000112D	U	2	G00000	000000	04	99999	D	13	Private Industry Insurance plans for Goods producing industry establishments with 50-99 workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000000112P	U	2	G00000	000000	04	99999	P	13	Private Industry Insurance plans for Goods producing industry establishments with 50-99 workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000000120D	U	2	G00000	000000	05	99999	D	13	Private Industry Insurance plans for Goods producing industry establishments with 100 or more workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000000120P	U	2	G00000	000000	05	99999	P	13	Private Industry Insurance plans for Goods producing industry establishments with 100 or more workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000000121D	U	2	G00000	000000	06	99999	D	13	Private Industry Insurance plans for Goods producing industry establishments with 100-499 workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000000121P	U	2	G00000	000000	06	99999	P	13	Private Industry Insurance plans for Goods producing industry establishments with 100-499 workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000000122D	U	2	G00000	000000	07	99999	D	13	Private Industry Insurance plans for Goods producing industry establishments with 500 or more workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000000122P	U	2	G00000	000000	07	99999	P	13	Private Industry Insurance plans for Goods producing industry establishments with 500 or more workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000000510D	U	2	G00000	000000	23	99999	D	13	Private Industry Insurance plans for Union workers in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000000510P	U	2	G00000	000000	23	99999	P	13	Private Industry Insurance plans for Union workers in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000000520D	U	2	G00000	000000	24	99999	D	13	Private Industry Insurance plans for Nonunion workers in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000000520P	U	2	G00000	000000	24	99999	P	13	Private Industry Insurance plans for Nonunion workers in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000000610D	U	2	G00000	000000	25	99999	D	13	Private Industry Insurance plans for Full-time workers in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000000610P	U	2	G00000	000000	25	99999	P	13	Private Industry Insurance plans for Full-time workers in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000100000D	U	2	G00000	112900	00	99999	D	13	Private Industry Insurance plans for Management,professional, and related occupations in goods producing industries; Cost per hour worked	D,3	2004	Q01	2021	Q01
CMU213G000100000P	U	2	G00000	112900	00	99999	P	13	Private Industry Insurance plans for Management,professional, and related occupations in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000110000D	U	2	G00000	111300	00	99999	D	13	Insurance cost per employee hour worked for private goods producing industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU213G000110000P	U	2	G00000	111300	00	99999	P	13	Insurance as a percent of total compensation for private goods producing industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU213G000120000D	U	2	G00000	152900	00	99999	D	13	Insurance cost per employee hour worked for private goods producing industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU213G000120000P	U	2	G00000	152900	00	99999	P	13	Insurance as a percent of total compensation for private goods producing industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU213G000200000D	U	2	G00000	414300	00	99999	D	13	Private Industry Insurance plans for Sales and office occupations in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000200000P	U	2	G00000	414300	00	99999	P	13	Private Industry Insurance plans for Sales and office occupations in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000220000D	U	2	G00000	430000	00	99999	D	13	Insurance cost per employee hour worked for private goods producing industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU213G000220000P	U	2	G00000	430000	00	99999	P	13	Insurance as a percent of total compensation for private goods producing industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU213G000400000D	U	2	G00000	454900	00	99999	D	13	Private Industry Insurance plans for Natural resources, construction, and maintenance occupations in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000400000P	U	2	G00000	454900	00	99999	P	13	Private Industry Insurance plans for Natural resources, construction, and maintenance occupations in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000405000D	U	2	G00000	454700	00	99999	D	13	Insurance cost per employee hour worked for private goods producing industry workers in construction, and extraction, farming, fishing, and forestry occupations		2006	Q04	2021	Q01
CMU213G000405000P	U	2	G00000	454700	00	99999	P	13	Insurance as a percent of total compensation for private goods producing industry workers in construction, and extraction, farming, fishing, and forestry occupations		2006	Q04	2021	Q01
CMU213G000430000D	U	2	G00000	490000	00	99999	D	13	Insurance cost per employee hour worked for private goods producing industry workers in installation, maintenance, and repair occupations		2006	Q04	2021	Q01
CMU213G000430000P	U	2	G00000	490000	00	99999	P	13	Insurance as a percent of total compensation for private goods producing industry workers in installation, maintenance, and repair occupations		2006	Q04	2021	Q01
CMU213G000500000D	U	2	G00000	515300	00	99999	D	13	Private Industry Insurance plans for Production, transportation, and material moving occupations in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU213G000500000P	U	2	G00000	515300	00	99999	P	13	Private Industry Insurance plans for Production, transportation, and material moving occupations in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU213G000510000D	U	2	G00000	510000	00	99999	D	13	Insurance cost per employee hour worked for private goods producing industry workers in production occupations		2006	Q04	2021	Q01
CMU213G000510000P	U	2	G00000	510000	00	99999	P	13	Insurance as a percent of total compensation for private goods producing industry workers in production occupations		2006	Q04	2021	Q01
CMU213G000520000D	U	2	G00000	530000	00	99999	D	13	Insurance cost per employee hour worked for private goods producing industry workers in transportation and material moving occupations		2006	Q04	2021	Q01
CMU213G000520000P	U	2	G00000	530000	00	99999	P	13	Insurance as a percent of total compensation for private goods producing industry workers in transportation and material moving occupations		2006	Q04	2021	Q01
CMU213S000000000D	U	2	S00000	000000	00	99999	D	13	Private Industry Insurance plans for Service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000000P	U	2	S00000	000000	00	99999	P	13	Private Industry Insurance plans for Service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000000110D	U	2	S00000	000000	01	99999	D	13	Private Industry Insurance plans for Service providing industry establishments with 1-99 workers; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000110P	U	2	S00000	000000	01	99999	P	13	Private Industry Insurance plans for Service providing industry establishments with 1-99 workers; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000000111D	U	2	S00000	000000	02	99999	D	13	Private Industry Insurance plans for Service providing industry establishments with 1-49 workers; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000111P	U	2	S00000	000000	02	99999	P	13	Private Industry Insurance plans for Service providing industry establishments with 1-49 workers; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000000112D	U	2	S00000	000000	04	99999	D	13	Private Industry Insurance plans for Service providing industry establishments with 50-99 workers; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000112P	U	2	S00000	000000	04	99999	P	13	Private Industry Insurance plans for Service providing industry establishments with 50-99 workers; Percent of total compensation	E	2004	Q01	2021	Q01
CMU213S000000120D	U	2	S00000	000000	05	99999	D	13	Private Industry Insurance plans for Service providing industry establishments with 100 or more workers, service providing; Cost per hour worked	E	2004	Q01	2021	Q01
CMU213S000000120P	U	2	S00000	000000	05	99999	P	13	Private Industry Insurance plans for Service providing industry establishments with 100 or more workers, service providing; Percent of total compensation	E	2004	Q01	2021	Q01
