YEAR,NAICS,SECTOR_CODE_MP,SECTOR_NAME_MP,01_2_MP,01_3_MP,03_2_MP,03_3_MP,04_2_MP,04_3_MP,05_2_MP,05_3_MP,06_2_MP,06_3_MP,07_2_MP,07_3_MP,08_2_MP,08_3_MP,15_2_MP,15_3_MP,16_2_MP,16_3_MP,17_2_MP,17_3_MP,18_2_MP,18_3_MP,19_2_MP,19_3_MP,20_2_MP,20_3_MP,51_2_MP,51_3_MP,55_2_MP,55_3_MP,56_2_MP,56_3_MP,57_2_MP,57_3_MP,61_1_MP,62_1_MP,63_1_MP,64_1_MP,65_1_MP,66_1_MP,67_1_MP,68_1_MP,69_1_MP,70_1_MP,71_1_MP,74_2_MP,74_3_MP,76_2_MP,76_3_MP,77_2_MP,77_3_MP,78_2_MP,78_3_MP
2007,336300,5360,"Motor vehicles, bodies and trailers, and parts (NAICS 3361-3363)",      97.785,         0.7,     107.486,        -2.0,     108.678,        -0.1,     116.273,        -5.4,      87.566,         5.7,      96.713,        -1.2,      90.542,         7.0,     100.493,         0.9,      99.917,         0.0,      99.917,         0.5,      99.388,         0.2,     100.703,         0.3,      99.949,         0.0,     105.105,        -1.3,     141.727,        34.8,     103.911,        -0.5,     113.231,       -12.9,     417.746,      51.797,      72.721,       3.620,     261.233,      28.375,       0.124,       0.174,       0.009,       0.625,       0.068,     100.016,         0.3,      90.518,         4.0,      99.034,        -0.5,      89.683,         3.8
2007,336400,5370,Other transportation equipment (NAICS 3364-3369),     101.959,         6.1,     100.535,        13.1,      89.553,         5.7,     101.778,         3.2,      98.657,        17.4,     114.462,        13.5,      86.192,         3.5,      97.095,         0.6,      99.786,         0.1,      98.559,         0.1,      99.429,         0.3,      99.360,         0.4,      99.363,         0.1,     102.504,        20.0,     121.278,        52.5,      96.937,        17.6,     120.178,        31.0,     236.862,      47.392,      66.338,       1.648,      80.249,      41.235,       0.200,       0.280,       0.007,       0.339,       0.174,     100.097,         0.2,      97.756,         4.9,     102.430,         4.2,     100.219,         9.6
2007,336500,5370,Other transportation equipment (NAICS 3364-3369),     101.959,         6.1,     100.535,        13.1,      89.553,         5.7,     101.778,         3.2,      98.657,        17.4,     114.462,        13.5,      86.192,         3.5,      97.095,         0.6,      99.786,         0.1,      98.559,         0.1,      99.429,         0.3,      99.360,         0.4,      99.363,         0.1,     102.504,        20.0,     121.278,        52.5,      96.937,        17.6,     120.178,        31.0,     236.862,      47.392,      66.338,       1.648,      80.249,      41.235,       0.200,       0.280,       0.007,       0.339,       0.174,     100.097,         0.2,      97.756,         4.9,     102.430,         4.2,     100.219,         9.6
2007,336600,5370,Other transportation equipment (NAICS 3364-3369),     101.959,         6.1,     100.535,        13.1,      89.553,         5.7,     101.778,         3.2,      98.657,        17.4,     114.462,        13.5,      86.192,         3.5,      97.095,         0.6,      99.786,         0.1,      98.559,         0.1,      99.429,         0.3,      99.360,         0.4,      99.363,         0.1,     102.504,        20.0,     121.278,        52.5,      96.937,        17.6,     120.178,        31.0,     236.862,      47.392,      66.338,       1.648,      80.249,      41.235,       0.200,       0.280,       0.007,       0.339,       0.174,     100.097,         0.2,      97.756,         4.9,     102.430,         4.2,     100.219,         9.6
2007,336700,5370,Other transportation equipment (NAICS 3364-3369),     101.959,         6.1,     100.535,        13.1,      89.553,         5.7,     101.778,         3.2,      98.657,        17.4,     114.462,        13.5,      86.192,         3.5,      97.095,         0.6,      99.786,         0.1,      98.559,         0.1,      99.429,         0.3,      99.360,         0.4,      99.363,         0.1,     102.504,        20.0,     121.278,        52.5,      96.937,        17.6,     120.178,        31.0,     236.862,      47.392,      66.338,       1.648,      80.249,      41.235,       0.200,       0.280,       0.007,       0.339,       0.174,     100.097,         0.2,      97.756,         4.9,     102.430,         4.2,     100.219,         9.6
2007,336800,5370,Other transportation equipment (NAICS 3364-3369),     101.959,         6.1,     100.535,        13.1,      89.553,         5.7,     101.778,         3.2,      98.657,        17.4,     114.462,        13.5,      86.192,         3.5,      97.095,         0.6,      99.786,         0.1,      98.559,         0.1,      99.429,         0.3,      99.360,         0.4,      99.363,         0.1,     102.504,        20.0,     121.278,        52.5,      96.937,        17.6,     120.178,        31.0,     236.862,      47.392,      66.338,       1.648,      80.249,      41.235,       0.200,       0.280,       0.007,       0.339,       0.174,     100.097,         0.2,      97.756,         4.9,     102.430,         4.2,     100.219,         9.6
2007,336900,5370,Other transportation equipment (NAICS 3364-3369),     101.959,         6.1,     100.535,        13.1,      89.553,         5.7,     101.778,         3.2,      98.657,        17.4,     114.462,        13.5,      86.192,         3.5,      97.095,         0.6,      99.786,         0.1,      98.559,         0.1,      99.429,         0.3,      99.360,         0.4,      99.363,         0.1,     102.504,        20.0,     121.278,        52.5,      96.937,        17.6,     120.178,        31.0,     236.862,      47.392,      66.338,       1.648,      80.249,      41.235,       0.200,       0.280,       0.007,       0.339,       0.174,     100.097,         0.2,      97.756,         4.9,     102.430,         4.2,     100.219,         9.6
2007,337000,5400,Furniture and related products (NAICS 337),     105.769,        -3.8,     131.507,        -1.2,     108.364,         0.3,     137.938,        -3.7,      95.498,        -0.3,     128.358,        -5.2,      74.400,         5.2,      97.928,         0.5,      99.645,         0.1,      98.856,         0.3,      98.265,         0.3,      99.632,         0.1,      99.794,         0.1,     139.094,        -4.9,     142.679,        17.1,     130.013,        -2.6,     137.447,         8.4,      79.214,       7.569,      24.821,       0.926,      35.669,      10.228,       0.096,       0.313,       0.012,       0.450,       0.129,      99.972,         0.2,      94.464,         1.0,      99.354,         1.6,      93.824,         2.8
2007,339000,5450,Miscellaneous manufacturing (NAICS 339),      96.607,        -0.1,     115.359,        -1.1,      89.583,         3.4,     105.420,        -0.4,      99.728,        -0.1,     124.404,        -4.5,      80.164,         4.6,      95.232,         0.7,      99.055,         0.2,      98.245,         0.4,      98.032,         0.3,      98.626,         0.2,      99.236,         0.1,     111.445,        -1.3,     150.854,        25.0,     146.013,        -4.6,     130.052,        -1.3,     140.806,      23.236,      48.651,       1.324,      45.194,      22.401,       0.165,       0.346,       0.009,       0.321,       0.159,     100.220,         0.2,     107.997,        -1.1,     102.163,         0.0,     110.537,        -1.0
2008,311000,5500,"Food and beverage and tobacco products (NAICS 311,312)",     101.719,        -1.7,      97.612,        -1.0,      95.813,         1.4,      98.628,        -0.6,      99.618,        -2.0,     103.629,        -4.1,      96.130,         2.2,      99.283,         0.3,      99.923,         0.0,      99.521,         0.3,      99.850,         0.0,      99.878,         0.0,      99.960,         0.0,      99.290,        -2.7,     178.273,        24.0,      95.937,        -0.8,      95.872,       -13.9,     647.741,      92.542,      88.696,      22.865,     390.737,      52.901,       0.143,       0.137,       0.035,       0.603,       0.082,     101.418,         0.7,      97.787,         0.0,      99.614,        -1.3,      98.787,        -0.6
2008,312000,5500,"Food and beverage and tobacco products (NAICS 311,312)",     101.719,        -1.7,      97.612,        -1.0,      95.813,         1.4,      98.628,        -0.6,      99.618,        -2.0,     103.629,        -4.1,      96.130,         2.2,      99.283,         0.3,      99.923,         0.0,      99.521,         0.3,      99.850,         0.0,      99.878,         0.0,      99.960,         0.0,      99.290,        -2.7,     178.273,        24.0,      95.937,        -0.8,      95.872,       -13.9,     647.741,      92.542,      88.696,      22.865,     390.737,      52.901,       0.143,       0.137,       0.035,       0.603,       0.082,     101.418,         0.7,      97.787,         0.0,      99.614,        -1.3,      98.787,        -0.6
2008,313000,5550,"Textile mills and textile product mills (NAICS 313,314)",     103.796,         3.4,     111.988,       -13.0,     113.442,        -3.2,     119.648,        -8.9,      95.350,         0.0,     102.466,        -7.1,      93.055,         7.6,      99.296,         0.7,      99.971,         0.0,      99.575,         0.6,      99.476,         0.4,      99.822,         0.1,      99.928,         0.0,     116.240,       -10.1,     154.204,        14.1,     105.592,       -17.0,     107.789,       -22.5,      48.695,       4.332,      13.407,       2.671,      23.480,       4.805,       0.089,       0.275,       0.055,       0.482,       0.099,     101.071,         1.1,      93.278,        -3.8,      98.646,        -1.5,      93.004,        -4.2
2008,314000,5550,"Textile mills and textile product mills (NAICS 313,314)",     103.796,         3.4,     111.988,       -13.0,     113.442,        -3.2,     119.648,        -8.9,      95.350,         0.0,     102.466,        -7.1,      93.055,         7.6,      99.296,         0.7,      99.971,         0.0,      99.575,         0.6,      99.476,         0.4,      99.822,         0.1,      99.928,         0.0,     116.240,       -10.1,     154.204,        14.1,     105.592,       -17.0,     107.789,       -22.5,      48.695,       4.332,      13.407,       2.671,      23.480,       4.805,       0.089,       0.275,       0.055,       0.482,       0.099,     101.071,         1.1,      93.278,        -3.8,      98.646,        -1.5,      93.004,        -4.2
2008,315000,5600,"Apparel and leather and applied products (NAICS 315,316)",      93.673,        -1.4,     130.186,       -18.7,     108.960,        -2.2,     118.585,        -8.8,      98.394,        -9.4,     111.921,       -18.1,      87.914,        10.6,      98.849,         0.7,      99.928,         0.0,      99.434,         0.5,      97.573,         1.6,      99.608,         0.1,      99.875,         0.0,     121.949,       -19.8,     305.818,       -22.3,     164.111,       -30.6,     139.709,       -34.3,      18.060,       1.310,      10.199,       0.150,       4.656,       1.745,       0.073,       0.565,       0.008,       0.258,       0.097,     100.526,        -0.1,     106.947,        -6.9,     101.299,        -3.4,     108.890,       -10.1
2008,316000,5600,"Apparel and leather and applied products (NAICS 315,316)",      93.673,        -1.4,     130.186,       -18.7,     108.960,        -2.2,     118.585,        -8.8,      98.394,        -9.4,     111.921,       -18.1,      87.914,        10.6,      98.849,         0.7,      99.928,         0.0,      99.434,         0.5,      97.573,         1.6,      99.608,         0.1,      99.875,         0.0,     121.949,       -19.8,     305.818,       -22.3,     164.111,       -30.6,     139.709,       -34.3,      18.060,       1.310,      10.199,       0.150,       4.656,       1.745,       0.073,       0.565,       0.008,       0.258,       0.097,     100.526,        -0.1,     106.947,        -6.9,     101.299,        -3.4,     108.890,       -10.1
2008,321000,5000,Wood products (NAICS 321),      94.004,         1.3,     126.239,       -14.2,     113.672,        -0.7,     123.792,       -10.3,      93.741,        -0.9,     104.397,       -12.5,      89.793,        13.2,      99.832,         0.6,     100.012,         0.0,      99.786,         0.5,      99.339,         0.6,      99.954,         0.0,     100.080,         0.0,     118.670,       -13.1,     125.902,         5.6,     128.570,       -17.4,     122.635,       -18.7,      75.991,       3.349,      22.091,       2.911,      39.630,       8.011,       0.044,       0.291,       0.038,       0.522,       0.105,     100.018,         0.6,     100.830,        -3.2,      99.707,        -0.8,     100.547,        -3.4
2008,322000,5650,Paper products (NAICS 322),      98.166,        -2.4,     107.600,        -2.5,     106.778,        -1.5,     117.666,        -2.8,      90.087,        -1.7,      98.921,        -3.4,      91.070,         1.7,      98.431,         0.3,      99.943,         0.1,      98.802,         0.1,     100.059,         0.1,      99.677,         0.0,     100.008,         0.0,     105.626,        -4.8,     153.389,        13.1,     100.428,        -2.6,      90.550,       -15.4,     145.187,      19.656,      31.444,      15.169,      65.808,      13.110,       0.135,       0.217,       0.104,       0.453,       0.090,     102.410,         1.4,      93.285,         0.3,      97.535,        -1.3,      93.150,         0.4
2008,323000,5700,Printing and related support activities (NAICS 323),      95.938,         1.4,     125.015,        -7.3,     108.740,         1.6,     123.720,        -6.7,      94.287,         1.2,     110.297,        -7.5,      85.484,         9.3,      97.935,         1.1,      99.975,         0.1,      98.560,         0.7,      99.064,         0.2,      99.679,         0.1,      99.783,         0.2,     119.937,        -6.0,     111.160,         3.2,     139.168,        -4.2,     112.984,       -22.3,      96.222,      11.711,      32.896,       1.965,      36.050,      13.601,       0.122,       0.342,       0.020,       0.375,       0.141,      99.734,         0.2,     103.342,         1.1,      98.285,        -2.7,     101.298,        -1.5
2008,324000,5750,Petroleum and coal products (NAICS 324),     112.161,         7.9,      86.259,        -6.7,      97.459,         6.3,      95.659,         6.1,      98.776,        -3.4,      99.271,        -5.3,      99.501,         2.0,      99.736,         0.4,      99.858,         0.0,     100.309,         0.5,      99.919,         0.0,      99.762,        -0.1,      99.779,         0.0,      96.749,         0.6,      17.697,       -55.6,      87.926,        -8.3,      37.216,       -50.4,     690.104,     137.509,      16.407,       3.202,     523.630,       9.355,       0.199,       0.024,       0.005,       0.759,       0.014,      98.078,        -0.6,      92.344,        -8.8,      97.573,        -1.6,      88.368,       -10.9
2008,325000,5800,Chemical products (NAICS 325),     109.816,        -4.8,      97.623,        -4.8,      88.160,         5.3,     103.909,        -2.1,     101.643,        -6.8,     121.605,       -13.9,      83.585,         8.2,      94.308,         2.2,      99.819,         0.1,      99.199,         0.4,      99.793,         0.1,      95.375,         1.7,      99.868,         0.0,     107.206,        -9.3,     131.081,        -0.6,     100.857,        -7.0,      99.694,       -22.6,     643.508,     175.317,      88.317,      33.698,     281.900,      64.276,       0.272,       0.137,       0.052,       0.438,       0.100,     101.002,         0.1,      97.939,        -1.9,      99.421,        -2.6,      98.343,        -4.4
2008,326000,5850,Plastics and rubber products (NAICS 326),      97.047,        -2.6,     107.206,        -6.6,     102.582,         0.5,     107.182,        -4.5,      93.129,        -5.0,     101.422,        -9.5,      91.824,         5.0,      99.156,         0.5,      99.846,         0.1,      99.738,         0.3,      99.173,        -0.1,      99.647,         0.1,      99.938,         0.0,     104.040,        -9.1,     113.869,        12.2,     109.344,        -8.6,      95.617,       -11.4,     187.659,      15.290,      40.278,       6.534,     107.408,      18.149,       0.081,       0.215,       0.035,       0.572,       0.097,     100.087,         0.5,      99.018,        -2.6,      98.469,        -0.8,      97.566,        -2.8
2008,327000,5050,Nonmetallic mineral products (NAICS 327),      98.092,        -0.1,     123.950,       -12.0,     100.288,         2.0,     122.542,        -7.3,      97.446,        -4.9,     121.237,       -13.8,      80.376,        10.3,      96.321,         1.6,      99.945,         0.1,      97.734,         1.1,      99.505,         0.1,      98.628,         0.3,      99.987,         0.0,     121.586,       -12.1,     172.391,        -4.1,     140.944,       -17.7,      95.729,       -26.0,     106.079,      15.976,      28.544,      11.106,      38.398,      12.055,       0.151,       0.269,       0.105,       0.362,       0.114,     102.859,         0.3,     104.339,        -4.1,      96.578,        -2.7,     103.623,        -6.4
2008,331000,5100,Primary metal products (NAICS 331),      96.095,        -0.5,     106.132,        -1.8,      99.098,         1.2,     102.543,        -3.6,      96.269,         1.8,     102.916,        -3.5,      93.541,         5.5,      99.006,         0.8,      99.916,         0.0,      99.341,         0.7,      99.504,         0.1,      99.824,         0.1,      99.925,         0.0,     101.988,        -2.3,     144.533,         7.6,     105.310,        -3.2,     108.475,        -2.9,     225.450,      35.368,      33.120,      16.649,     120.307,      20.007,       0.157,       0.147,       0.074,       0.534,       0.089,     102.136,         0.8,      99.587,         0.5,      99.976,         0.1,     101.693,         1.4
2008,332000,5150,Fabricated metal products (NAICS 332),     103.458,        -0.8,     106.901,        -2.3,      97.952,         2.1,     104.299,        -4.4,     104.588,         1.6,     112.911,        -5.1,      92.628,         7.1,      99.028,         0.9,      99.926,         0.1,      99.448,         0.7,      99.593,         0.1,      99.737,         0.1,      99.920,         0.0,     110.598,        -3.1,     135.697,        17.8,     111.486,        -0.8,     104.084,        -9.6,     329.992,      40.359,      91.942,       7.143,     149.813,      40.735,       0.122,       0.279,       0.022,       0.454,       0.123,     100.443,         0.4,     102.253,         1.7,      99.801,        -0.7,     102.459,         1.5
2008,333000,5200,Machinery (NAICS 333),      98.311,         0.3,      96.937,        -2.7,      92.189,         1.6,     105.106,         0.5,      89.709,        -1.9,     103.374,        -3.9,      86.781,         2.1,      98.050,         0.3,      99.835,         0.0,      99.214,         0.1,      99.716,         0.3,      99.325,         0.1,      99.668,         0.0,      95.300,        -2.3,     143.466,        14.0,      94.247,        -1.8,      91.725,       -17.6,     331.796,      45.852,      85.260,       3.557,     160.895,      36.231,       0.138,       0.257,       0.011,       0.485,       0.109,     100.233,         0.1,      94.869,        -0.7,      98.149,        -2.2,      93.305,        -2.8
2008,334000,5250,Computer and electronic products (NAICS 334),      91.466,         5.5,     122.784,        -1.8,      94.325,         3.8,     112.642,         1.9,      95.987,         3.2,     119.062,        -0.2,      80.619,         3.3,      93.406,         0.9,      98.923,         0.3,      98.783,        -0.1,      98.586,         0.5,      96.392,         0.3,      99.182,         0.5,     112.306,         3.6,     309.706,        11.8,     240.757,        -4.3,     108.793,       -17.1,     377.629,     102.797,     128.214,       3.858,      97.618,      45.142,       0.272,       0.340,       0.010,       0.259,       0.120,     100.634,         0.1,     114.332,        -1.3,      99.049,        -2.4,     113.826,        -3.5
2008,335000,5300,"Electrical equipment, appliances, and components (NAICS 335)",     104.309,         2.5,     107.448,        -6.6,     100.711,        -0.4,     113.868,         2.7,      98.250,        -3.8,     111.286,        -3.9,      88.286,         0.1,      97.236,         0.0,      99.840,         0.1,      98.789,        -0.3,      99.943,         0.8,      98.791,         0.1,      99.799,         0.1,     112.077,        -4.3,     140.833,         4.9,     108.281,       -11.4,     102.319,       -18.5,     122.395,      24.356,      31.006,       1.551,      55.930,       9.552,       0.199,       0.253,       0.013,       0.457,       0.078,     100.212,         0.1,      97.661,        -5.3,      99.035,        -1.7,      96.909,        -6.8
2008,336100,5360,"Motor vehicles, bodies and trailers, and parts (NAICS 3361-3363)",      92.935,        -5.0,      92.861,       -13.6,     106.657,        -1.9,     103.727,       -10.8,      82.608,        -5.7,      80.915,       -16.3,     102.092,        12.8,     101.706,         1.2,      99.939,         0.0,     100.687,         0.8,      99.825,         0.4,     101.095,         0.4,      99.970,         0.0,      86.301,       -17.9,     154.940,         9.3,      88.205,       -15.1,      84.512,       -25.4,     349.367,      26.537,      63.304,       4.384,     233.261,      21.880,       0.076,       0.181,       0.013,       0.668,       0.063,     100.258,         0.2,      89.065,        -1.6,      98.046,        -1.0,      87.571,        -2.4
2008,336200,5360,"Motor vehicles, bodies and trailers, and parts (NAICS 3361-3363)",      92.935,        -5.0,      92.861,       -13.6,     106.657,        -1.9,     103.727,       -10.8,      82.608,        -5.7,      80.915,       -16.3,     102.092,        12.8,     101.706,         1.2,      99.939,         0.0,     100.687,         0.8,      99.825,         0.4,     101.095,         0.4,      99.970,         0.0,      86.301,       -17.9,     154.940,         9.3,      88.205,       -15.1,      84.512,       -25.4,     349.367,      26.537,      63.304,       4.384,     233.261,      21.880,       0.076,       0.181,       0.013,       0.668,       0.063,     100.258,         0.2,      89.065,        -1.6,      98.046,        -1.0,      87.571,        -2.4
2008,336300,5360,"Motor vehicles, bodies and trailers, and parts (NAICS 3361-3363)",      92.935,        -5.0,      92.861,       -13.6,     106.657,        -1.9,     103.727,       -10.8,      82.608,        -5.7,      80.915,       -16.3,     102.092,        12.8,     101.706,         1.2,      99.939,         0.0,     100.687,         0.8,      99.825,         0.4,     101.095,         0.4,      99.970,         0.0,      86.301,       -17.9,     154.940,         9.3,      88.205,       -15.1,      84.512,       -25.4,     349.367,      26.537,      63.304,       4.384,     233.261,      21.880,       0.076,       0.181,       0.013,       0.668,       0.063,     100.258,         0.2,      89.065,        -1.6,      98.046,        -1.0,      87.571,        -2.4
2008,336400,5370,Other transportation equipment (NAICS 3364-3369),     100.648,        -1.3,     102.077,         1.5,      94.281,         5.3,     104.275,         2.5,      98.494,        -0.2,     108.971,        -4.8,      90.386,         4.9,      97.990,         0.9,      99.854,         0.1,      98.843,         0.3,      99.998,         0.6,      99.748,         0.4,      99.533,         0.2,     102.739,         0.2,     135.623,        11.8,      98.362,         1.5,     115.063,        -4.3,     243.954,      45.354,      68.739,       2.076,      86.700,      41.085,       0.186,       0.282,       0.009,       0.355,       0.168,     100.181,         0.1,      98.118,         0.4,     101.601,        -0.8,      99.859,        -0.4
2008,336500,5370,Other transportation equipment (NAICS 3364-3369),     100.648,        -1.3,     102.077,         1.5,      94.281,         5.3,     104.275,         2.5,      98.494,        -0.2,     108.971,        -4.8,      90.386,         4.9,      97.990,         0.9,      99.854,         0.1,      98.843,         0.3,      99.998,         0.6,      99.748,         0.4,      99.533,         0.2,     102.739,         0.2,     135.623,        11.8,      98.362,         1.5,     115.063,        -4.3,     243.954,      45.354,      68.739,       2.076,      86.700,      41.085,       0.186,       0.282,       0.009,       0.355,       0.168,     100.181,         0.1,      98.118,         0.4,     101.601,        -0.8,      99.859,        -0.4
2008,336600,5370,Other transportation equipment (NAICS 3364-3369),     100.648,        -1.3,     102.077,         1.5,      94.281,         5.3,     104.275,         2.5,      98.494,        -0.2,     108.971,        -4.8,      90.386,         4.9,      97.990,         0.9,      99.854,         0.1,      98.843,         0.3,      99.998,         0.6,      99.748,         0.4,      99.533,         0.2,     102.739,         0.2,     135.623,        11.8,      98.362,         1.5,     115.063,        -4.3,     243.954,      45.354,      68.739,       2.076,      86.700,      41.085,       0.186,       0.282,       0.009,       0.355,       0.168,     100.181,         0.1,      98.118,         0.4,     101.601,        -0.8,      99.859,        -0.4
2008,336700,5370,Other transportation equipment (NAICS 3364-3369),     100.648,        -1.3,     102.077,         1.5,      94.281,         5.3,     104.275,         2.5,      98.494,        -0.2,     108.971,        -4.8,      90.386,         4.9,      97.990,         0.9,      99.854,         0.1,      98.843,         0.3,      99.998,         0.6,      99.748,         0.4,      99.533,         0.2,     102.739,         0.2,     135.623,        11.8,      98.362,         1.5,     115.063,        -4.3,     243.954,      45.354,      68.739,       2.076,      86.700,      41.085,       0.186,       0.282,       0.009,       0.355,       0.168,     100.181,         0.1,      98.118,         0.4,     101.601,        -0.8,      99.859,        -0.4
2008,336800,5370,Other transportation equipment (NAICS 3364-3369),     100.648,        -1.3,     102.077,         1.5,      94.281,         5.3,     104.275,         2.5,      98.494,        -0.2,     108.971,        -4.8,      90.386,         4.9,      97.990,         0.9,      99.854,         0.1,      98.843,         0.3,      99.998,         0.6,      99.748,         0.4,      99.533,         0.2,     102.739,         0.2,     135.623,        11.8,      98.362,         1.5,     115.063,        -4.3,     243.954,      45.354,      68.739,       2.076,      86.700,      41.085,       0.186,       0.282,       0.009,       0.355,       0.168,     100.181,         0.1,      98.118,         0.4,     101.601,        -0.8,      99.859,        -0.4
2008,336900,5370,Other transportation equipment (NAICS 3364-3369),     100.648,        -1.3,     102.077,         1.5,      94.281,         5.3,     104.275,         2.5,      98.494,        -0.2,     108.971,        -4.8,      90.386,         4.9,      97.990,         0.9,      99.854,         0.1,      98.843,         0.3,      99.998,         0.6,      99.748,         0.4,      99.533,         0.2,     102.739,         0.2,     135.623,        11.8,      98.362,         1.5,     115.063,        -4.3,     243.954,      45.354,      68.739,       2.076,      86.700,      41.085,       0.186,       0.282,       0.009,       0.355,       0.168,     100.181,         0.1,      98.118,         0.4,     101.601,        -0.8,      99.859,        -0.4
2008,337000,5400,Furniture and related products (NAICS 337),     105.452,        -0.3,     119.990,        -8.8,     109.170,         0.7,     123.868,       -10.2,      98.330,         3.0,     115.903,        -9.7,      84.838,        14.0,      98.909,         1.0,      99.766,         0.1,      99.513,         0.7,      98.770,         0.5,      99.729,         0.1,      99.901,         0.1,     126.531,        -9.0,     154.334,         8.2,     116.389,       -10.5,     129.149,        -6.0,      74.606,       4.198,      23.548,       1.167,      35.245,      10.448,       0.056,       0.316,       0.016,       0.472,       0.140,     100.249,         0.3,      95.040,         0.6,     100.181,         0.8,      95.444,         1.7
2008,339000,5450,Miscellaneous manufacturing (NAICS 339),      97.662,         1.1,     115.008,        -0.3,      91.748,         2.4,     106.723,         1.2,     101.083,         1.4,     122.421,        -1.6,      82.570,         3.0,      95.708,         0.5,      99.200,         0.1,      98.394,         0.2,      98.641,         0.6,      98.736,         0.1,      99.323,         0.1,     112.319,         0.8,     173.414,        15.0,     144.851,        -0.8,     121.661,        -6.5,     145.715,      25.138,      50.031,       1.644,      47.682,      21.220,       0.173,       0.343,       0.011,       0.327,       0.146,     100.370,         0.1,     107.916,        -0.1,     101.218,        -0.9,     109.597,        -0.9
2009,311000,5500,"Food and beverage and tobacco products (NAICS 311,312)",     102.642,         0.9,      97.064,        -0.6,      97.383,         1.6,      95.648,        -3.0,     103.921,         4.3,     102.306,        -1.3,     101.579,         5.7,     100.214,         0.9,      99.962,         0.0,     100.299,         0.8,      99.963,         0.1,      99.954,         0.1,      99.998,         0.0,      99.628,         0.3,     139.006,       -22.0,      94.895,        -1.1,     107.032,        11.6,     629.746,     123.342,      88.014,      15.667,     344.023,      58.701,       0.196,       0.140,       0.025,       0.546,       0.093,     100.780,        -0.6,      99.371,         1.6,     100.920,         1.3,     101.072,         2.3
2009,312000,5500,"Food and beverage and tobacco products (NAICS 311,312)",     102.642,         0.9,      97.064,        -0.6,      97.383,         1.6,      95.648,        -3.0,     103.921,         4.3,     102.306,        -1.3,     101.579,         5.7,     100.214,         0.9,      99.962,         0.0,     100.299,         0.8,      99.963,         0.1,      99.954,         0.1,      99.998,         0.0,      99.628,         0.3,     139.006,       -22.0,      94.895,        -1.1,     107.032,        11.6,     629.746,     123.342,      88.014,      15.667,     344.023,      58.701,       0.196,       0.140,       0.025,       0.546,       0.093,     100.780,        -0.6,      99.371,         1.6,     100.920,         1.3,     101.072,         2.3
2009,313000,5550,"Textile mills and textile product mills (NAICS 313,314)",      97.044,        -6.5,      97.153,       -13.2,     109.488,        -3.5,     103.052,       -13.9,      92.071,        -3.4,      86.110,       -16.0,     106.923,        14.9,     100.652,         1.4,     100.017,         0.0,     100.729,         1.2,     100.157,         0.7,      99.933,         0.1,      99.977,         0.0,      94.280,       -18.9,     107.891,       -30.0,      89.788,       -15.0,     104.016,        -3.5,      40.091,       4.267,      10.767,       1.604,      18.903,       4.549,       0.106,       0.269,       0.040,       0.472,       0.113,     100.198,        -0.9,      93.825,         0.6,     100.109,         1.5,      94.119,         1.2
2009,314000,5550,"Textile mills and textile product mills (NAICS 313,314)",      97.044,        -6.5,      97.153,       -13.2,     109.488,        -3.5,     103.052,       -13.9,      92.071,        -3.4,      86.110,       -16.0,     106.923,        14.9,     100.652,         1.4,     100.017,         0.0,     100.729,         1.2,     100.157,         0.7,      99.933,         0.1,      99.977,         0.0,      94.280,       -18.9,     107.891,       -30.0,      89.788,       -15.0,     104.016,        -3.5,      40.091,       4.267,      10.767,       1.604,      18.903,       4.549,       0.106,       0.269,       0.040,       0.472,       0.113,     100.198,        -0.9,      93.825,         0.6,     100.109,         1.5,      94.119,         1.2
2009,315000,5600,"Apparel and leather and applied products (NAICS 315,316)",      85.427,        -8.8,     114.927,       -11.7,     105.965,        -2.7,     105.558,       -11.0,      92.338,        -6.2,      92.652,       -17.2,      99.661,        13.4,      99.950,         1.1,      99.974,         0.0,     100.282,         0.9,      99.632,         2.1,      99.784,         0.2,      99.911,         0.0,      98.179,       -19.5,     276.054,        -9.7,     121.591,       -25.9,     158.680,        13.6,      14.647,       1.524,       8.291,       0.101,       2.997,       1.734,       0.104,       0.566,       0.007,       0.205,       0.118,     100.565,         0.0,     103.384,        -3.3,     104.401,         3.1,     108.563,        -0.3
2009,316000,5600,"Apparel and leather and applied products (NAICS 315,316)",      85.427,        -8.8,     114.927,       -11.7,     105.965,        -2.7,     105.558,       -11.0,      92.338,        -6.2,      92.652,       -17.2,      99.661,        13.4,      99.950,         1.1,      99.974,         0.0,     100.282,         0.9,      99.632,         2.1,      99.784,         0.2,      99.911,         0.0,      98.179,       -19.5,     276.054,        -9.7,     121.591,       -25.9,     158.680,        13.6,      14.647,       1.524,       8.291,       0.101,       2.997,       1.734,       0.104,       0.566,       0.007,       0.205,       0.118,     100.565,         0.0,     103.384,        -3.3,     104.401,         3.1,     108.563,        -0.3
